model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
deep_gp,entropy_batch,warm,al,train,85,0.758563,0.009479,5
deep_gp,entropy_batch,warm,al,train,86,0.760781,0.007797,5
deep_gp,entropy_batch,warm,al,train,87,0.758819,0.007341,5
deep_gp,entropy_batch,warm,al,train,88,0.763821,0.008547,5
deep_gp,entropy_batch,warm,al,train,89,0.757846,0.008269,5
deep_gp,entropy_batch,warm,al,train,90,0.757314,0.007538,5
deep_gp,entropy_batch,warm,al,train,91,0.758535,0.005448,5
deep_gp,entropy_batch,warm,al,train,92,0.756847,0.008435,5
deep_gp,entropy_batch,warm,al,train,93,0.760280,0.007340,5
deep_gp,entropy_batch,warm,al,train,94,0.753856,0.008832,5
deep_gp,entropy_batch,warm,al,train,95,0.754678,0.008283,5
deep_gp,entropy_batch,warm,al,train,96,0.755758,0.009539,5
deep_gp,entropy_batch,warm,al,train,97,0.751961,0.007818,5
deep_gp,entropy_batch,warm,al,train,98,0.758048,0.005687,5
deep_gp,entropy_batch,warm,al,train,99,0.750068,0.007599,5
deep_gp,entropy_batch,warm,al,train,100,0.751594,0.007642,5
deep_gp,entropy_batch,warm,al,train,101,0.750611,0.007376,5
deep_gp,entropy_batch,warm,al,train,102,0.753850,0.005480,5
deep_gp,entropy_batch,warm,al,train,103,0.749708,0.006884,5
deep_gp,entropy_batch,warm,al,train,104,0.746211,0.007085,5
deep_gp,entropy_batch,warm,al,train,105,0.747965,0.005851,5
deep_gp,entropy_batch,warm,al,train,106,0.746758,0.008768,5
deep_gp,entropy_batch,warm,al,train,107,0.744823,0.006927,5
deep_gp,entropy_batch,warm,al,train,108,0.748940,0.006450,5
deep_gp,entropy_batch,warm,al,train,109,0.748381,0.005796,5
deep_gp,entropy_batch,warm,al,train,110,0.745542,0.007859,5
deep_gp,entropy_batch,warm,al,train,111,0.743275,0.006673,5
deep_gp,entropy_batch,warm,al,train,112,0.743339,0.005603,5
deep_gp,entropy_batch,warm,al,train,113,0.747501,0.006557,5
deep_gp,entropy_batch,warm,al,train,114,0.743051,0.005420,5
deep_gp,entropy_batch,warm,al,train,115,0.747988,0.004237,5
deep_gp,entropy_batch,warm,al,train,116,0.736896,0.008530,5
deep_gp,entropy_batch,warm,al,train,117,0.748523,0.006725,5
deep_gp,entropy_batch,warm,al,train,118,0.746603,0.005865,5
deep_gp,entropy_batch,warm,al,train,119,0.749330,0.006031,5
deep_gp,entropy_batch,warm,al,train,120,0.746695,0.005624,5
deep_gp,entropy_batch,warm,al,train,121,0.749645,0.007286,5
deep_gp,entropy_batch,warm,al,train,122,0.751274,0.007345,5
deep_gp,entropy_batch,warm,al,train,123,0.749961,0.006297,5
deep_gp,entropy_batch,warm,al,train,124,0.749539,0.005247,5
deep_gp,entropy_batch,warm,al,train,125,0.747282,0.008519,5
deep_gp,entropy_batch,warm,al,train,126,0.748066,0.005880,5
deep_gp,entropy_batch,warm,al,train,127,0.746001,0.005980,5
deep_gp,entropy_batch,warm,al,train,128,0.744002,0.005630,5
deep_gp,entropy_batch,warm,al,train,129,0.748608,0.005636,5
deep_gp,entropy_batch,warm,al,train,130,0.745539,0.006714,5
deep_gp,entropy_batch,warm,al,train,131,0.745003,0.006816,5
deep_gp,entropy_batch,warm,al,train,132,0.749380,0.006099,5
deep_gp,entropy_batch,warm,al,train,133,0.746611,0.005518,5
deep_gp,entropy_batch,warm,al,train,134,0.746621,0.005733,5
deep_gp,entropy_batch,warm,al,train,135,0.744789,0.005410,5
deep_gp,entropy_batch,warm,al,train,136,0.743734,0.003584,5
deep_gp,entropy_batch,warm,al,train,137,0.739678,0.007590,5
deep_gp,entropy_batch,warm,al,train,138,0.742116,0.007152,5
deep_gp,entropy_batch,warm,al,train,139,0.743080,0.006996,5
deep_gp,entropy_batch,warm,al,train,140,0.739728,0.006792,5
deep_gp,entropy_batch,warm,al,train,141,0.740209,0.008340,5
deep_gp,entropy_batch,warm,al,train,142,0.742772,0.003990,5
deep_gp,entropy_batch,warm,al,train,143,0.741355,0.007053,5
deep_gp,entropy_batch,warm,al,train,144,0.737405,0.006588,5
deep_gp,entropy_batch,warm,al,train,145,0.738793,0.005329,3
deep_gp,entropy_batch,warm,al,train,146,0.733373,0.008093,3
deep_gp,entropy_batch,warm,al,train,147,0.732720,0.002829,3
deep_gp,entropy_batch,warm,al,train,148,0.735672,0.006117,3
deep_gp,entropy_batch,warm,al,train,149,0.737144,0.004328,3
deep_gp,entropy_batch,warm,al,train,150,0.738729,0.004285,3
deep_gp,entropy_batch,warm,al,train,151,0.733081,0.006685,2
deep_gp,entropy_batch,warm,al,train,152,0.735788,0.005096,2
deep_gp,entropy_batch,warm,al,val,1,0.933000,0.006195,5
deep_gp,entropy_batch,warm,al,val,2,0.925328,0.007970,5
deep_gp,entropy_batch,warm,al,val,3,0.912069,0.008959,5
deep_gp,entropy_batch,warm,al,val,4,0.895836,0.008941,5
deep_gp,entropy_batch,warm,al,val,5,0.883995,0.007472,5
deep_gp,entropy_batch,warm,al,val,6,0.867007,0.004520,5
deep_gp,entropy_batch,warm,al,val,7,0.864664,0.007040,5
deep_gp,entropy_batch,warm,al,val,8,0.848577,0.008332,5
deep_gp,entropy_batch,warm,al,val,9,0.844313,0.011199,5
deep_gp,entropy_batch,warm,al,val,10,0.837299,0.012064,5
deep_gp,entropy_batch,warm,al,val,11,0.838054,0.009698,5
deep_gp,entropy_batch,warm,al,val,12,0.837040,0.010631,5
deep_gp,entropy_batch,warm,al,val,13,0.830436,0.008379,5
deep_gp,entropy_batch,warm,al,val,14,0.823050,0.010017,5
deep_gp,entropy_batch,warm,al,val,15,0.822712,0.007352,5
deep_gp,entropy_batch,warm,al,val,16,0.826429,0.005756,5
deep_gp,entropy_batch,warm,al,val,17,0.821832,0.004316,5
deep_gp,entropy_batch,warm,al,val,18,0.820732,0.007057,5
deep_gp,entropy_batch,warm,al,val,19,0.817979,0.009889,5
deep_gp,entropy_batch,warm,al,val,20,0.815681,0.009364,5
deep_gp,entropy_batch,warm,al,val,21,0.811730,0.006847,5
deep_gp,entropy_batch,warm,al,val,22,0.812893,0.010105,5
deep_gp,entropy_batch,warm,al,val,23,0.808096,0.006052,5
deep_gp,entropy_batch,warm,al,val,24,0.798752,0.006211,5
deep_gp,entropy_batch,warm,al,val,25,0.808602,0.004187,5
deep_gp,entropy_batch,warm,al,val,26,0.799950,0.004666,5
deep_gp,entropy_batch,warm,al,val,27,0.803524,0.005055,5
deep_gp,entropy_batch,warm,al,val,28,0.803930,0.008634,5
deep_gp,entropy_batch,warm,al,val,29,0.805182,0.010603,5
deep_gp,entropy_batch,warm,al,val,30,0.796746,0.008987,5
deep_gp,entropy_batch,warm,al,val,31,0.794551,0.006716,5
deep_gp,entropy_batch,warm,al,val,32,0.791231,0.005620,5
deep_gp,entropy_batch,warm,al,val,33,0.792214,0.006651,5
deep_gp,entropy_batch,warm,al,val,34,0.789847,0.004911,5
deep_gp,entropy_batch,warm,al,val,35,0.789891,0.006029,5
deep_gp,entropy_batch,warm,al,val,36,0.788255,0.005129,5
deep_gp,entropy_batch,warm,al,val,37,0.789039,0.005817,5
deep_gp,entropy_batch,warm,al,val,38,0.785468,0.006353,5
deep_gp,entropy_batch,warm,al,val,39,0.787210,0.002957,5
deep_gp,entropy_batch,warm,al,val,40,0.783553,0.004461,5
deep_gp,entropy_batch,warm,al,val,41,0.794103,0.012281,5
deep_gp,entropy_batch,warm,al,val,42,0.788889,0.008937,5
deep_gp,entropy_batch,warm,al,val,43,0.787516,0.011033,5
deep_gp,entropy_batch,warm,al,val,44,0.789734,0.011701,5
deep_gp,entropy_batch,warm,al,val,45,0.782986,0.009443,5
deep_gp,entropy_batch,warm,al,val,46,0.786717,0.011808,5
deep_gp,entropy_batch,warm,al,val,47,0.780506,0.011559,5
deep_gp,entropy_batch,warm,al,val,48,0.781498,0.010385,5
deep_gp,entropy_batch,warm,al,val,49,0.776504,0.009881,5
deep_gp,entropy_batch,warm,al,val,50,0.781891,0.009533,5
deep_gp,entropy_batch,warm,al,val,51,0.778830,0.010707,5
deep_gp,entropy_batch,warm,al,val,52,0.779027,0.006725,5
deep_gp,entropy_batch,warm,al,val,53,0.778335,0.009132,5
deep_gp,entropy_batch,warm,al,val,54,0.776138,0.007775,5
deep_gp,entropy_batch,warm,al,val,55,0.773777,0.009124,5
deep_gp,entropy_batch,warm,al,val,56,0.769920,0.007167,5
deep_gp,entropy_batch,warm,al,val,57,0.768952,0.007697,5
deep_gp,entropy_batch,warm,al,val,58,0.772526,0.005266,5
deep_gp,entropy_batch,warm,al,val,59,0.766513,0.008602,5
deep_gp,entropy_batch,warm,al,val,60,0.767734,0.008488,5
deep_gp,entropy_batch,warm,al,val,61,0.768196,0.005789,5
deep_gp,entropy_batch,warm,al,val,62,0.770452,0.009723,5
deep_gp,entropy_batch,warm,al,val,63,0.770838,0.007203,5
deep_gp,entropy_batch,warm,al,val,64,0.765040,0.008094,5
deep_gp,entropy_batch,warm,al,val,65,0.763815,0.007597,5
deep_gp,entropy_batch,warm,al,val,66,0.762110,0.008632,5
deep_gp,entropy_batch,warm,al,val,67,0.764879,0.009216,5
deep_gp,entropy_batch,warm,al,val,68,0.766809,0.006180,5
deep_gp,entropy_batch,warm,al,val,69,0.764020,0.005333,5
deep_gp,entropy_batch,warm,al,val,70,0.763263,0.009877,5
deep_gp,entropy_batch,warm,al,val,71,0.761997,0.004559,5
deep_gp,entropy_batch,warm,al,val,72,0.766468,0.007602,5
deep_gp,entropy_batch,warm,al,val,73,0.765151,0.005826,5
deep_gp,entropy_batch,warm,al,val,74,0.766809,0.008366,5
deep_gp,entropy_batch,warm,al,val,75,0.757789,0.007580,5
deep_gp,entropy_batch,warm,al,val,76,0.759719,0.006466,5
deep_gp,entropy_batch,warm,al,val,77,0.757208,0.009049,5
deep_gp,entropy_batch,warm,al,val,78,0.765131,0.010804,5
deep_gp,entropy_batch,warm,al,val,79,0.759138,0.008837,5
deep_gp,entropy_batch,warm,al,val,80,0.757213,0.006480,5
deep_gp,entropy_batch,warm,al,val,81,0.758499,0.008090,5
deep_gp,entropy_batch,warm,al,val,82,0.758954,0.007813,5
deep_gp,entropy_batch,warm,al,val,83,0.757816,0.006977,5
deep_gp,entropy_batch,warm,al,val,84,0.755737,0.009125,5
deep_gp,entropy_batch,warm,al,val,85,0.754992,0.009774,5
deep_gp,entropy_batch,warm,al,val,86,0.756479,0.007608,5
deep_gp,entropy_batch,warm,al,val,87,0.750588,0.007475,5
deep_gp,entropy_batch,warm,al,val,88,0.755288,0.008346,5
deep_gp,entropy_batch,warm,al,val,89,0.751859,0.007884,5
deep_gp,entropy_batch,warm,al,val,90,0.751068,0.007523,5
deep_gp,entropy_batch,warm,al,val,91,0.752884,0.006227,5
deep_gp,entropy_batch,warm,al,val,92,0.752021,0.007641,5
deep_gp,entropy_batch,warm,al,val,93,0.751125,0.008046,5
deep_gp,entropy_batch,warm,al,val,94,0.747942,0.007333,5
deep_gp,entropy_batch,warm,al,val,95,0.745980,0.007510,5
deep_gp,entropy_batch,warm,al,val,96,0.748357,0.009596,5
deep_gp,entropy_batch,warm,al,val,97,0.743678,0.007868,5
deep_gp,entropy_batch,warm,al,val,98,0.747434,0.007476,5
deep_gp,entropy_batch,warm,al,val,99,0.742815,0.006698,5
deep_gp,entropy_batch,warm,al,val,100,0.741771,0.009139,5
deep_gp,entropy_batch,warm,al,val,101,0.743128,0.007284,5
deep_gp,entropy_batch,warm,al,val,102,0.747619,0.005818,5
deep_gp,entropy_batch,warm,al,val,103,0.742614,0.008002,5
deep_gp,entropy_batch,warm,al,val,104,0.738565,0.008115,5
deep_gp,entropy_batch,warm,al,val,105,0.741643,0.006209,5
deep_gp,entropy_batch,warm,al,val,106,0.740006,0.010303,5
deep_gp,entropy_batch,warm,al,val,107,0.738511,0.007872,5
deep_gp,entropy_batch,warm,al,val,108,0.741041,0.007581,5
deep_gp,entropy_batch,warm,al,val,109,0.739268,0.006300,5
deep_gp,entropy_batch,warm,al,val,110,0.739078,0.008028,5
deep_gp,entropy_batch,warm,al,val,111,0.736155,0.006163,5
deep_gp,entropy_batch,warm,al,val,112,0.735529,0.007255,5
deep_gp,entropy_batch,warm,al,val,113,0.740522,0.006585,5
deep_gp,entropy_batch,warm,al,val,114,0.739096,0.005534,5
deep_gp,entropy_batch,warm,al,val,115,0.741432,0.004132,5
deep_gp,entropy_batch,warm,al,val,116,0.729913,0.006852,5
deep_gp,entropy_batch,warm,al,val,117,0.742480,0.006173,5
deep_gp,entropy_batch,warm,al,val,118,0.742338,0.004272,5
deep_gp,entropy_batch,warm,al,val,119,0.743050,0.005359,5
deep_gp,entropy_batch,warm,al,val,120,0.740522,0.006389,5
deep_gp,entropy_batch,warm,al,val,121,0.746124,0.007622,5
deep_gp,entropy_batch,warm,al,val,122,0.747178,0.007143,5
deep_gp,entropy_batch,warm,al,val,123,0.747599,0.007337,5
deep_gp,entropy_batch,warm,al,val,124,0.744863,0.006755,5
deep_gp,entropy_batch,warm,al,val,125,0.743257,0.008288,5
deep_gp,entropy_batch,warm,al,val,126,0.741529,0.005367,5
deep_gp,entropy_batch,warm,al,val,127,0.742144,0.007040,5
deep_gp,entropy_batch,warm,al,val,128,0.739461,0.005344,5
deep_gp,entropy_batch,warm,al,val,129,0.742229,0.007063,5
deep_gp,entropy_batch,warm,al,val,130,0.741383,0.006844,5
deep_gp,entropy_batch,warm,al,val,131,0.739534,0.008395,5
deep_gp,entropy_batch,warm,al,val,132,0.743551,0.006884,5
deep_gp,entropy_batch,warm,al,val,133,0.741721,0.005997,5
deep_gp,entropy_batch,warm,al,val,134,0.741618,0.006760,5
deep_gp,entropy_batch,warm,al,val,135,0.740607,0.005514,5
deep_gp,entropy_batch,warm,al,val,136,0.740043,0.005581,5
deep_gp,entropy_batch,warm,al,val,137,0.736155,0.007315,5
deep_gp,entropy_batch,warm,al,val,138,0.737017,0.008910,5
deep_gp,entropy_batch,warm,al,val,139,0.737607,0.006778,5
deep_gp,entropy_batch,warm,al,val,140,0.735511,0.006767,5
deep_gp,entropy_batch,warm,al,val,141,0.733806,0.008161,5
deep_gp,entropy_batch,warm,al,val,142,0.736744,0.004244,5
deep_gp,entropy_batch,warm,al,val,143,0.735258,0.007593,5
deep_gp,entropy_batch,warm,al,val,144,0.730415,0.007497,5
deep_gp,entropy_batch,warm,al,val,145,0.735346,0.005581,3
deep_gp,entropy_batch,warm,al,val,146,0.729132,0.008045,3
deep_gp,entropy_batch,warm,al,val,147,0.728151,0.002821,3
deep_gp,entropy_batch,warm,al,val,148,0.735157,0.003758,3
deep_gp,entropy_batch,warm,al,val,149,0.736138,0.004401,3
deep_gp,entropy_batch,warm,al,val,150,0.735344,0.004042,3
deep_gp,entropy_batch,warm,al,val,151,0.728534,0.003896,2
deep_gp,entropy_batch,warm,al,val,152,0.731322,0.006022,2
deep_gp,entropy_batch,warm,baseline,static_random,1,0.944246,0.001055,5
deep_gp,entropy_batch,warm,baseline,static_random,2,0.946228,0.001020,5
deep_gp,entropy_batch,warm,baseline,static_random,3,0.947472,0.000723,5
deep_gp,entropy_batch,warm,baseline,static_random,4,0.948650,0.000839,5
deep_gp,entropy_batch,warm,baseline,static_random,5,0.949440,0.001061,5
deep_gp,entropy_batch,warm,baseline,static_random,6,0.950212,0.001270,5
deep_gp,entropy_batch,warm,baseline,static_random,7,0.950884,0.001156,5
deep_gp,entropy_batch,warm,baseline,static_random,8,0.951626,0.001222,5
deep_gp,entropy_batch,warm,baseline,static_random,9,0.952388,0.001240,5
deep_gp,entropy_batch,warm,baseline,static_random,10,0.953304,0.001029,5
deep_gp,entropy_batch,warm,baseline,static_random,11,0.954156,0.000850,5
deep_gp,entropy_batch,warm,baseline,static_random,12,0.955400,0.000882,5
deep_gp,entropy_batch,warm,baseline,static_random,13,0.955774,0.000716,5
deep_gp,entropy_batch,warm,baseline,static_random,14,0.955698,0.000560,5
deep_gp,entropy_batch,warm,baseline,static_random,15,0.956830,0.000630,5
deep_gp,entropy_batch,warm,baseline,static_random,16,0.957608,0.000829,5
deep_gp,entropy_batch,warm,baseline,static_random,17,0.957814,0.000781,5
deep_gp,entropy_batch,warm,baseline,static_random,18,0.958640,0.000755,5
deep_gp,entropy_batch,warm,baseline,static_random,19,0.958962,0.000799,5
deep_gp,entropy_batch,warm,baseline,static_random,20,0.958930,0.000840,5
deep_gp,entropy_batch,warm,baseline,static_random,21,0.959812,0.000800,5
deep_gp,entropy_batch,warm,baseline,static_random,22,0.960316,0.000755,5
deep_gp,entropy_batch,warm,baseline,static_random,23,0.960730,0.000641,5
deep_gp,entropy_batch,warm,baseline,static_random,24,0.961224,0.000532,5
deep_gp,entropy_batch,warm,baseline,static_random,25,0.961338,0.000642,5
deep_gp,entropy_batch,warm,baseline,static_random,26,0.961694,0.000705,5
deep_gp,entropy_batch,warm,baseline,static_random,27,0.962042,0.000645,5
deep_gp,entropy_batch,warm,baseline,static_random,28,0.962620,0.000512,5
deep_gp,entropy_batch,warm,baseline,static_random,29,0.963136,0.000618,5
deep_gp,entropy_batch,warm,baseline,static_random,30,0.963360,0.000577,5
deep_gp,entropy_batch,warm,baseline,static_random,31,0.963712,0.000623,5
deep_gp,entropy_batch,warm,baseline,static_random,32,0.963946,0.000526,5
deep_gp,entropy_batch,warm,baseline,static_random,33,0.964592,0.000583,5
deep_gp,entropy_batch,warm,baseline,static_random,34,0.964804,0.000711,5
deep_gp,entropy_batch,warm,baseline,static_random,35,0.964738,0.000643,5
deep_gp,entropy_batch,warm,baseline,static_random,36,0.964752,0.000548,5
deep_gp,entropy_batch,warm,baseline,static_random,37,0.964982,0.000765,5
deep_gp,entropy_batch,warm,baseline,static_random,38,0.965172,0.000606,5
deep_gp,entropy_batch,warm,baseline,static_random,39,0.965516,0.000528,5
deep_gp,entropy_batch,warm,baseline,static_random,40,0.965490,0.000721,5
deep_gp,entropy_batch,warm,baseline,static_random,41,0.965868,0.000797,5
deep_gp,entropy_batch,warm,baseline,static_random,42,0.966044,0.000806,5
deep_gp,entropy_batch,warm,baseline,static_random,43,0.966114,0.000650,5
deep_gp,entropy_batch,warm,baseline,static_random,44,0.966530,0.000751,5
deep_gp,entropy_batch,warm,baseline,static_random,45,0.966380,0.000780,5
deep_gp,entropy_batch,warm,baseline,static_random,46,0.966222,0.000684,5
deep_gp,entropy_batch,warm,baseline,static_random,47,0.966754,0.000795,5
deep_gp,entropy_batch,warm,baseline,static_random,48,0.966138,0.000668,5
deep_gp,entropy_batch,warm,baseline,static_random,49,0.966740,0.000746,5
deep_gp,entropy_batch,warm,baseline,static_random,50,0.966572,0.000741,5
deep_gp,entropy_batch,warm,baseline,static_random,51,0.966902,0.000720,5
deep_gp,entropy_batch,warm,baseline,static_random,52,0.966566,0.000495,5
deep_gp,entropy_batch,warm,baseline,static_random,53,0.966804,0.000404,5
deep_gp,entropy_batch,warm,baseline,static_random,54,0.966884,0.000455,5
deep_gp,entropy_batch,warm,baseline,static_random,55,0.966838,0.000366,5
deep_gp,entropy_batch,warm,baseline,static_random,56,0.966944,0.000556,5
deep_gp,entropy_batch,warm,baseline,static_random,57,0.967104,0.000285,5
deep_gp,entropy_batch,warm,baseline,static_random,58,0.967320,0.000392,5
deep_gp,entropy_batch,warm,baseline,static_random,59,0.967422,0.000298,5
deep_gp,entropy_batch,warm,baseline,static_random,60,0.966924,0.000328,5
deep_gp,entropy_batch,warm,baseline,static_random,61,0.967668,0.000340,5
deep_gp,entropy_batch,warm,baseline,static_random,62,0.967270,0.000479,5
deep_gp,entropy_batch,warm,baseline,static_random,63,0.967840,0.000446,5
deep_gp,entropy_batch,warm,baseline,static_random,64,0.967908,0.000463,5
deep_gp,entropy_batch,warm,baseline,static_random,65,0.968144,0.000508,5
deep_gp,entropy_batch,warm,baseline,static_random,66,0.967988,0.000449,5
deep_gp,entropy_batch,warm,baseline,static_random,67,0.967992,0.000455,5
deep_gp,entropy_batch,warm,baseline,static_random,68,0.968036,0.000418,5
deep_gp,entropy_batch,warm,baseline,static_random,69,0.968508,0.000406,5
deep_gp,entropy_batch,warm,baseline,static_random,70,0.968200,0.000477,5
deep_gp,entropy_batch,warm,baseline,static_random,71,0.968748,0.000456,5
deep_gp,entropy_batch,warm,baseline,static_random,72,0.968874,0.000285,5
deep_gp,entropy_batch,warm,baseline,static_random,73,0.968634,0.000296,5
deep_gp,entropy_batch,warm,baseline,static_random,74,0.968466,0.000349,5
deep_gp,entropy_batch,warm,baseline,static_random,75,0.968704,0.000384,5
deep_gp,entropy_batch,warm,baseline,static_random,76,0.968596,0.000551,5
deep_gp,entropy_batch,warm,baseline,static_random,77,0.968704,0.000386,5
deep_gp,entropy_batch,warm,baseline,static_random,78,0.968984,0.000354,5
deep_gp,entropy_batch,warm,baseline,static_random,79,0.969000,0.000403,5
deep_gp,entropy_batch,warm,baseline,static_random,80,0.968680,0.000286,5
deep_gp,entropy_batch,warm,baseline,static_random,81,0.968976,0.000293,5
deep_gp,entropy_batch,warm,baseline,static_random,82,0.968986,0.000322,5
deep_gp,entropy_batch,warm,baseline,static_random,83,0.968658,0.000365,5
deep_gp,entropy_batch,warm,baseline,static_random,84,0.968988,0.000306,5
deep_gp,entropy_batch,warm,baseline,static_random,85,0.969060,0.000333,5
deep_gp,entropy_batch,warm,baseline,static_random,86,0.968858,0.000421,5
deep_gp,entropy_batch,warm,baseline,static_random,87,0.969086,0.000373,5
deep_gp,entropy_batch,warm,baseline,static_random,88,0.968816,0.000425,5
deep_gp,entropy_batch,warm,baseline,static_random,89,0.969136,0.000426,5
deep_gp,entropy_batch,warm,baseline,static_random,90,0.969044,0.000447,5
deep_gp,entropy_batch,warm,baseline,static_random,91,0.968844,0.000410,5
deep_gp,entropy_batch,warm,baseline,static_random,92,0.969186,0.000535,5
deep_gp,entropy_batch,warm,baseline,static_random,93,0.969130,0.000301,5
deep_gp,entropy_batch,warm,baseline,static_random,94,0.968934,0.000370,5
deep_gp,entropy_batch,warm,baseline,static_random,95,0.969568,0.000481,5
deep_gp,entropy_batch,warm,baseline,static_random,96,0.969116,0.000435,5
deep_gp,entropy_batch,warm,baseline,static_random,97,0.968986,0.000591,5
deep_gp,entropy_batch,warm,baseline,static_random,98,0.969412,0.000417,5
deep_gp,entropy_batch,warm,baseline,static_random,99,0.969492,0.000391,5
deep_gp,entropy_batch,warm,baseline,static_random,100,0.969316,0.000442,5
deep_gp,entropy_batch,warm,baseline,static_random,101,0.969120,0.000521,5
deep_gp,entropy_batch,warm,baseline,static_random,102,0.969686,0.000468,5
